"","Latitude","Longitude"
"33110",33.25457,-111.76402
"33111",33.26647,-111.66133
"33112",33.29836,-111.77757
"33113",33.31459,-111.8159
"33114",33.33204,-111.97937
"33115",33.38239,-111.88128
"33116",33.39866,-111.88439
"33117",33.41226,-112.24595
"33118",33.41743,-111.84435
"33119",33.42342,-112.41726
"33120",33.44429,-111.60891
"33121",33.48408,-112.02442
"33122",33.48779,-111.91413
"33123",33.50177,-112.4697
"33124",33.54669,-112.15859
"33125",33.57087,-112.45414
"33126",33.57492,-111.86287
"33127",33.58964,-111.71238
"33128",33.59004,-111.98694
"33129",33.59164,-111.81682
"33130",33.60362,-112.00344
"33131",33.61716,-112.17832
"33132",33.63283,-112.07559
"33133",33.64257,-112.0278
"33134",33.65905,-112.30791
"33135",33.66033,-112.0741
"33136",33.6637,-112.02089
"33137",33.6899,-111.9678
"33138",33.31306,-111.88514
"33139",33.40109,-112.21196
"33140",33.42887,-112.24581
"33141",33.54566,-112.14352
"33142",33.56105,-112.16005
"33143",33.5847,-112.16143
"33144",33.61356,-111.68347
"33145",33.66033,-112.0741
"33146",33.22613,-111.81242
"33147",33.3003,-111.80197
"33148",33.31838,-111.76391
"33149",33.32831,-111.79733
"33150",33.35821,-111.71328
"33151",33.37216,-111.7483
"33152",33.38386,-111.7661
"33153",33.4315,-112.05189
"33154",33.43372,-111.73012
"33155",33.44423,-111.79448
"33156",33.47194,-112.21055
"33157",33.4842,-112.25117
"33158",33.49629,-112.21118
"33159",33.54655,-111.8993
"33160",33.55819,-111.8988
"33161",33.5617,-112.10846
"33162",33.57674,-111.92006
"33163",33.64711,-112.26345
"33164",33.35808,-111.69249
"33165",33.36796,-111.70245
"33166",33.37428,-111.70938
"33167",33.53143,-112.24301
"33168",33.50174,-112.11487
"33169",33.25515,-111.73106
"33170",33.27021,-111.72334
"33171",33.28384,-111.69897
"33172",33.3277,-111.69815
"33173",33.38264,-111.95141
"33174",33.38622,-111.97691
"33175",33.39951,-111.89705
"33176",33.41433,-111.93925
"33177",33.42717,-111.83004
"33178",33.4275,-112.12678
"33179",33.43954,-111.887
"33180",33.44305,-111.84803
"33181",33.44555,-112.41753
"33182",33.45927,-111.75733
"33183",33.46893,-112.29691
"33184",33.47476,-112.3682
"33185",33.4831,-112.30258
"33186",33.50155,-112.29817
"33187",33.51998,-112.35366
"33188",33.59446,-112.30309
"33189",33.64398,-112.45678
"33190",33.3277,-111.69815
"33191",33.38389,-112.15712
"33192",33.43003,-111.69244
"33193",33.4408,-111.87304
"33194",33.67664,-112.21249
"33195",33.22677,-111.6774
"33196",33.25188,-111.86527
"33197",33.25532,-111.60781
"33198",33.2732,-111.82619
"33199",33.29502,-111.86943
"33200",33.32692,-111.85059
"33201",33.35352,-111.80102
"33202",33.35844,-111.74459
"33203",33.37024,-111.64357
"33204",33.38206,-111.67785
"33205",33.38759,-111.73107
"33206",33.39102,-112.27172
"33207",33.39592,-112.17245
"33208",33.41226,-112.24595
"33209",33.42086,-112.23051
"33210",33.42617,-111.88269
"33211",33.43009,-111.77434
"33212",33.43411,-111.74484
"33213",33.43954,-111.887
"33214",33.44305,-111.84803
"33215",33.44418,-111.95116
"33216",33.44813,-111.95119
"33217",33.45719,-111.91642
"33218",33.50207,-112.0581
"33219",33.50585,-112.12645
"33220",33.5191,-112.06259
"33221",33.54454,-112.40644
"33222",33.55113,-112.41473
"33223",33.58996,-112.19473
"33224",33.6039,-112.07411
"33225",33.61909,-111.88375
"33226",33.62818,-112.22881
"33227",33.63363,-111.98664
"33228",33.63854,-111.93477
"33229",33.67313,-112.0749
"33230",33.78904,-112.10921
"33231",33.29624,-111.59308
"33232",33.35662,-111.81537
"33233",33.35832,-111.64148
"33234",33.37308,-111.67925
"33235",33.39359,-112.25436
"33236",33.50386,-111.89931
"33237",33.64642,-112.142
"33238",33.24148,-111.74565
"33239",33.2561,-111.74704
"33240",33.31509,-111.74727
"33241",33.32758,-111.77852
"33242",33.35607,-111.88658
"33243",33.35821,-111.71328
"33244",33.36796,-111.70245
"33245",33.38264,-111.95141
"33246",33.38821,-111.90771
"33247",33.40401,-112.06141
"33248",33.41173,-112.07419
"33249",33.41946,-111.67424
"33250",33.4275,-112.12678
"33251",33.4356,-112.08181
"33252",33.45784,-112.1239
"33253",33.46875,-111.74623
"33254",33.47238,-111.92876
"33255",33.47476,-112.3682
"33256",33.50174,-112.11487
"33257",33.51624,-112.23135
"33258",33.54689,-112.10937
"33259",33.57529,-111.84804
"33260",33.58964,-111.865
"33261",33.6005,-111.70877
"33262",33.64985,-112.31019
"33263",33.66003,-112.21272
"33264",33.66176,-112.10868
"33265",33.67646,-112.1435
"33266",33.73258,-112.26031
"33267",33.35821,-111.71328
"33268",33.37428,-111.70938
"33269",33.42045,-111.95716
"33270",33.49629,-112.21118
"33271",33.5847,-112.16143
"33272",33.21256,-111.79795
"33273",33.25322,-111.81395
"33274",33.26614,-111.76641
"33275",33.28464,-111.74667
"33276",33.28853,-111.76623
"33277",33.29912,-111.81842
"33278",33.31478,-111.69412
"33279",33.32736,-111.95135
"33280",33.33034,-111.73371
"33281",33.41666,-111.83235
"33282",33.46893,-112.29691
"33283",33.4831,-112.30258
"33284",33.48696,-111.90461
"33285",33.48898,-111.9342
"33286",33.52243,-112.34331
"33287",33.54929,-112.04212
"33288",33.5734,-112.07408
"33289",33.5848,-111.96917
"33290",33.59446,-112.30309
"33291",33.64398,-112.45678
"33292",33.6749,-112.26268
"33293",33.2266,-111.72909
"33294",33.28464,-111.74667
"33295",33.3291,-111.7102
"33296",33.48641,-112.05586
"33297",33.51588,-112.26384
"33298",33.68887,-112.24594
"33299",33.48143,-112.05178
"33300",33.21184,-111.69439
"33301",33.23744,-111.61327
"33302",33.2531,-111.88173
"33303",33.29195,-111.94788
"33304",33.30496,-111.93419
"33305",33.32499,-111.93436
"33306",33.34164,-111.8012
"33307",33.35585,-111.86548
"33308",33.36862,-111.84858
"33309",33.38819,-111.7109
"33310",33.39359,-112.25436
"33311",33.39905,-111.67697
"33312",33.4002,-111.6448
"33313",33.41946,-111.67424
"33314",33.43171,-111.80956
"33315",33.43411,-111.74484
"33316",33.44,-111.88744
"33317",33.4408,-111.87304
"33318",33.44423,-111.79448
"33319",33.49808,-112.40301
"33320",33.50451,-111.91313
"33321",33.54929,-112.04212
"33322",33.58405,-112.05849
"33323",33.61595,-112.16224
"33324",33.62245,-111.99083
"33325",33.62934,-112.40098
"33326",33.63279,-112.10823
"33327",33.67803,-112.1083
"33328",33.22955,-111.62694
"33329",33.343,-111.7311
"33330",33.60488,-111.69708
"33331",33.64507,-112.1291
"33332",33.28853,-111.76623
"33333",33.36993,-111.95436
"33334",33.39986,-111.62394
"33335",33.41487,-112.21351
"33336",33.43003,-111.69244
"33337",33.44875,-111.69225
"33338",33.49118,-112.00385
"33339",33.54579,-112.12536
"33340",33.56114,-112.14188
"33341",33.5909,-112.17379
"33342",33.66176,-112.10868
"33343",33.32758,-111.77852
"33344",33.35716,-111.66038
"33345",33.35821,-111.71328
"33346",33.37308,-111.67925
"33347",33.38264,-111.95141
"33348",33.41178,-112.08437
"33349",33.4289,-112.51658
"33350",33.46174,-112.07833
"33351",33.4842,-112.25117
"33352",33.68967,-112.12535
"33353",33.36168,-111.73155
"33354",33.23869,-111.85136
"33355",33.28416,-111.84908
"33356",33.32406,-111.60731
"33357",33.36035,-111.6107
"33358",33.47137,-112.31538
"33359",33.54346,-112.09126
"33360",33.56098,-112.07592
"33361",33.6027,-112.1946
"33362",33.65976,-112.22735
"33363",33.22677,-111.6774
"33364",33.28464,-111.74667
"33365",33.32808,-111.86814
"33366",33.343,-111.7311
"33367",33.36512,-111.93836
"33368",33.38386,-111.7661
"33369",33.39359,-112.25436
"33370",33.42498,-112.28132
"33371",33.43372,-111.73012
"33372",33.4441,-111.91371
"33373",33.44578,-112.00935
"33374",33.48337,-112.08057
"33375",33.50614,-112.15186
"33376",33.54555,-112.05745
"33377",33.55658,-112.18174
"33378",33.59446,-112.30309
"33379",33.618,-112.022
"33380",33.63279,-112.10823
"33381",33.68185,-112.0853
"33382",33.28464,-111.74667
"33383",33.62245,-111.99083
"33384",33.32406,-111.60731
"33385",33.33282,-111.70867
"33386",33.36035,-111.6107
"33387",33.37273,-111.88753
"33388",33.39912,-112.12973
"33389",33.42717,-111.83004
"33390",33.4738,-112.24624
"33391",33.61449,-112.40276
"33392",33.75318,-112.4154
"33393",33.3277,-111.69815
"33394",33.41173,-112.07419
"33395",33.60224,-112.12615
"33396",33.25188,-111.86527
"33397",33.343,-111.7311
"33398",33.35716,-111.66038
"33399",33.37024,-111.64357
"33400",33.39359,-112.25436
"33401",33.43171,-111.80956
"33402",33.44423,-111.79448
"33403",33.6005,-111.70877
"33404",33.62073,-111.9681
"33405",33.28464,-111.74667
"33406",33.39359,-112.25436
"33407",33.45541,-112.24765
"33408",33.28853,-111.76623
"33409",33.31492,-111.95344
"33410",33.38264,-111.95141
"33411",33.41056,-111.65436
"33412",33.41487,-112.21351
"33413",33.428,-112.32697
"33414",33.48779,-111.91413
"33415",33.6041,-111.91753
"33416",33.63029,-112.02562
"33417",33.63571,-112.19228
"33418",33.66395,-112.16094
"33419",33.67787,-111.98811
"33420",33.2561,-111.74704
"33421",33.42887,-112.24581
"33422",33.63279,-112.10823
"33423",33.21194,-111.83412
"33424",33.2831,-111.72652
"33425",33.29912,-111.81842
"33426",33.31838,-111.76391
"33427",33.32928,-111.81522
"33428",33.35754,-111.73002
"33429",33.36993,-111.95436
"33430",33.37533,-112.19504
"33431",33.39107,-111.63696
"33432",33.42968,-111.60639
"33433",33.44,-111.88744
"33434",33.4408,-111.87304
"33435",33.54346,-112.09126
"33436",33.56098,-112.07592
"33437",33.58886,-112.1424
"33438",33.36796,-111.70245
"33439",33.23869,-111.85136
"33440",33.28877,-111.82981
"33441",33.33282,-111.70867
"33442",33.4275,-112.12678
"33443",33.437,-111.90618
"33444",33.4476,-111.97827
"33445",33.45496,-111.94577
"33446",33.4842,-112.25117
"33447",33.53143,-112.24301
"33448",33.5616,-112.19264
"33449",33.62868,-112.35254
"33450",33.67637,-112.12909
"33451",33.4867,-112.20708
"33452",33.2732,-111.82619
"33453",33.29502,-111.86943
"33454",33.35352,-111.80102
"33455",33.36934,-111.59739
"33456",33.39102,-112.27172
"33457",33.43248,-111.79553
"33458",33.50614,-112.15186
"33459",33.618,-112.022
"33460",33.62245,-111.99083
"33461",33.65905,-112.30791
"33462",33.68962,-112.28213
"33463",33.78904,-112.10921
"33464",33.28464,-111.74667
"33465",33.35832,-111.64148
"33466",33.34177,-111.93968
"33467",33.41129,-111.63686
"33468",33.44,-111.88744
"33469",33.45656,-111.78278
"33470",33.4738,-112.24624
"33471",33.57578,-112.16033
"33472",33.60285,-112.15898
"33473",33.65011,-112.07823
"33474",33.21589,-111.67752
"33475",33.60341,-112.10837
"33476",33.24148,-111.74565
"33477",33.31838,-111.76391
"33478",33.35585,-111.86548
"33479",33.37011,-111.79672
"33480",33.41178,-112.08437
"33481",33.55827,-112.44007
"33482",33.68908,-112.21221
"33483",33.21089,-111.74381
"33484",33.3277,-111.69815
"33485",33.39986,-111.62394
"33486",33.60488,-111.69708
"33487",33.2421,-111.66014
"33488",33.2848,-111.71053
"33489",33.41743,-111.84435
"33490",33.5749,-112.21617
"33491",33.34177,-111.93968
"33492",33.36634,-111.91861
"33493",33.39585,-112.27096
"33494",33.50614,-112.15186
"33495",33.59446,-112.30309
"33496",33.33034,-111.73371
"33497",33.42621,-111.94622
"33498",33.28853,-111.76623
"33499",33.31306,-111.88514
"33500",33.41946,-111.67424
"33501",33.5617,-112.10846
"33502",33.29878,-112.42847
"33503",33.39592,-112.17245
"33504",33.41666,-111.83235
"33505",33.55923,-112.28044
"33506",33.26872,-111.84886
"33507",33.44418,-111.95116
"33508",33.44418,-111.95116
"33509",33.32736,-111.95135
"33510",33.37198,-111.62698
"33511",33.62073,-111.9681
"33512",33.31509,-111.73534
"33513",33.34164,-111.8012
"33514",33.35682,-111.63074
"33515",33.37308,-111.67925
"33516",33.39359,-112.25436
"33517",33.45315,-111.93611
"33518",33.31306,-111.88514
"33519",33.36512,-111.93836
"33520",33.42621,-111.94622
"33521",33.48564,-111.96976
"33522",33.62858,-112.16109
"33523",33.66033,-112.0741
"33524",33.32651,-112.00363
"33525",33.36168,-111.73155
"33526",33.43411,-111.74484
"33527",33.45611,-112.34855
"33528",33.49118,-112.00385
"33529",33.63484,-112.1573
"33530",33.66221,-112.19357
"33531",33.31509,-111.74727
"33532",33.3414,-111.86765
"33533",33.45513,-111.80118
"33534",33.5847,-112.16143
"33535",33.71873,-112.20999
"33536",33.3277,-111.69815
"33537",33.37533,-112.19504
"33538",33.54553,-111.96907
"33539",33.5749,-112.21617
"33540",33.60488,-111.69708
"33541",33.42617,-111.88269
"33542",33.44305,-111.84803
"33543",33.47137,-112.31538
"33544",33.64658,-112.40065
"33545",33.26865,-111.70959
"33546",33.44008,-111.88892
"33547",33.59063,-112.12913
"33548",33.32833,-111.59024
"33549",33.62073,-111.9681
"33550",33.29866,-111.85103
"33551",33.35716,-111.66038
"33552",33.37308,-111.67925
"33553",33.31509,-111.74727
"33554",33.40176,-111.85194
"33555",33.4441,-111.91371
"33556",33.56114,-112.14188
"33557",33.66033,-112.0741
"33558",33.29771,-111.75195
"33559",33.41056,-111.65436
"33560",33.46998,-111.66272
"33561",33.56114,-112.14188
"33562",33.36512,-111.93836
"33563",33.4445,-111.74791
"33564",33.54131,-112.16928
"33565",33.70643,-112.13974
"33566",33.36168,-111.73155
"33567",33.43248,-111.79553
"33568",33.67646,-112.1435
"33569",33.35748,-111.97373
"33570",33.38389,-112.15712
"33571",33.4275,-112.12678
"33572",33.44,-111.88744
"33573",33.43954,-111.887
"33574",33.44008,-111.88892
"33575",33.28464,-111.74667
"33576",33.34114,-111.7843
"33577",33.39359,-112.25436
"33578",33.43914,-111.89197
"33579",33.44002,-111.88615
"33580",33.44418,-111.95116
"33581",33.5616,-112.19264
"33582",33.62245,-111.99083
"33583",33.35352,-111.80102
"33584",33.35844,-111.74459
"33585",33.44002,-111.88615
"33586",33.62245,-111.99083
"33587",33.25544,-111.7159
"33588",33.32049,-112.47798
"33589",33.35821,-111.71328
"33590",33.41069,-112.05957
"33591",33.44312,-112.54708
"33592",33.47194,-112.21055
"33593",33.49629,-112.21118
"33594",33.57578,-112.16033
"33595",33.63283,-112.07559
"33596",33.36168,-111.73155
"33597",33.42717,-111.83004
"33598",33.29651,-111.76915
"33599",33.32841,-111.90411
"33600",33.41946,-111.67424
"33601",33.42998,-112.3987
"33602",33.46931,-111.6945
"33603",33.50177,-112.4697
"33604",33.58992,-112.02154
"33605",33.63199,-112.21253
"33606",33.68967,-112.12535
"33607",33.45922,-111.74871
"33608",33.57351,-111.67258
"33609",33.60362,-112.00344
"33610",33.21256,-111.79795
"33611",33.2732,-111.82619
"33612",33.28877,-111.82981
"33613",33.35832,-111.64148
"33614",33.38206,-111.67785
"33615",33.43914,-111.89197
"33616",33.44813,-111.95119
"33617",33.50632,-112.10436
"33618",33.54527,-112.43998
"33619",33.6005,-111.70877
"33620",33.61982,-112.16033
"33621",33.68185,-112.0853
"33622",33.34114,-111.7843
"33623",33.35421,-111.59199
"33624",33.36035,-111.6107
"33625",33.37198,-111.62698
"33626",33.42359,-112.29389
"33627",33.43955,-112.40344
"33628",33.5191,-112.06259
"33629",33.58964,-111.71238
"33630",33.61595,-112.16224
"33631",33.63279,-112.10823
"33632",33.29771,-111.75195
"33633",33.36512,-111.93836
"33634",33.41487,-112.21351
"33635",33.42887,-112.24581
"33636",33.44511,-111.7609
"33637",33.4738,-112.24624
"33638",33.4867,-112.20708
"33639",33.53913,-112.1626
"33640",33.5468,-112.07211
"33641",33.58886,-112.1424
"33642",33.60285,-112.15898
"33643",33.66033,-112.0741
"33644",33.71748,-112.14603
"33645",33.37066,-111.8334
"33646",33.39866,-111.88439
"33647",33.42717,-111.83004
"33648",33.47194,-112.21055
"33649",33.4842,-112.25117
"33650",33.50324,-112.22881
"33651",33.57063,-112.26302
"33652",33.5847,-112.16143
"33653",33.5909,-112.17379
"33654",33.63283,-112.07559
"33655",33.67787,-111.98811
"33656",33.32758,-111.77852
"33657",33.38759,-111.73107
"33658",33.42746,-111.8622
"33659",33.44604,-111.67596
"33660",33.46998,-111.66272
"33661",33.5617,-112.10846
"33662",33.39998,-111.7102
"33663",33.42045,-111.95716
"33664",33.42998,-112.3987
"33665",33.43954,-111.887
"33666",33.4408,-111.87304
"33667",33.6041,-111.91753
"33668",33.36168,-111.73155
"33669",33.66003,-112.21272
"33670",33.35821,-111.71328
"33671",33.66294,-112.2987
"33672",33.57708,-111.70903
"33673",33.31492,-111.95344
"33674",33.60285,-112.15898
"33675",33.4311,-111.70911
"33676",33.53167,-112.09319
"33677",33.2266,-111.72909
"33678",33.31328,-111.86787
"33679",33.3414,-111.86765
"33680",33.44002,-111.88615
"33681",33.47288,-112.05584
"33682",33.4842,-112.25117
"33683",33.28464,-111.74667
"33684",33.44002,-111.88615
"33685",33.46638,-112.17609
"33686",33.26865,-111.70959
"33687",33.32499,-111.93436
"33688",33.35662,-111.81537
"33689",33.36934,-111.59739
"33690",33.4311,-111.70911
"33691",33.62073,-111.9681
"33692",33.34451,-111.81119
"33693",33.39359,-112.25436
"33694",33.28583,-111.79634
"33695",33.3724,-111.78099
"33696",33.40109,-112.21196
"33697",33.41433,-111.93925
"33698",33.428,-112.32697
"33699",33.46875,-111.74623
"33700",33.4867,-112.20708
"33701",33.57063,-112.26302
"33702",33.35844,-111.74459
"33703",33.4738,-112.24624
"33704",33.56105,-112.16005
"33705",33.2531,-111.88173
"33706",33.2985,-111.90289
"33707",33.32849,-111.76329
"33708",33.38477,-111.84624
"33709",33.39779,-111.60643
"33710",33.4275,-112.12678
"33711",33.44002,-111.88615
"33712",33.49118,-112.00385
"33713",33.58992,-112.02154
"33714",33.60439,-112.02257
"33715",33.35754,-111.73002
"33716",33.43954,-111.887
"33717",33.59325,-112.11257
"33718",33.33282,-111.70867
"33719",33.36634,-111.91861
"33720",33.42887,-112.07247
"33721",33.47288,-112.05584
"33722",33.65905,-112.30791
"33723",33.35352,-111.80102
"33724",33.5341,-111.98344
"33725",33.23744,-111.61327
"33726",33.28464,-111.74667
"33727",33.29651,-111.76915
"33728",33.30121,-111.71136
"33729",33.31478,-111.69412
"33730",33.32692,-111.85059
"33731",33.32943,-111.74496
"33732",33.34739,-111.92634
"33733",33.35728,-111.91968
"33734",33.36168,-111.73155
"33735",33.36993,-111.95436
"33736",33.38206,-111.67785
"33737",33.39359,-112.25436
"33738",33.39928,-111.93305
"33739",33.42359,-112.29389
"33740",33.43003,-111.69244
"33741",33.44328,-111.78305
"33742",33.44511,-111.7609
"33743",33.49663,-111.93887
"33744",33.51321,-112.08641
"33745",33.5609,-112.24613
"33746",33.57666,-112.08784
"33747",33.60122,-112.3854
"33748",33.61595,-112.16224
"33749",33.62934,-112.40098
"33750",33.63306,-111.94998
"33751",33.64788,-112.00901
"33752",33.67578,-112.19417
"33753",33.72964,-112.24889
"33754",33.31523,-111.84735
"33755",33.34451,-111.81119
"33756",33.35754,-111.73002
"33757",33.36035,-111.6107
"33758",33.36934,-111.59739
"33759",33.3845,-112.21293
"33760",33.4311,-111.70911
"33761",33.43904,-111.73425
"33762",33.53433,-112.16319
"33763",33.58886,-111.8483
"33764",33.62073,-111.9681
"33765",33.2732,-111.82619
"33766",33.28877,-111.82981
"33767",33.31391,-111.90338
"33768",33.32758,-111.77852
"33769",33.36144,-111.75857
"33770",33.3724,-111.78099
"33771",33.39866,-111.88439
"33772",33.41069,-112.05957
"33773",33.41666,-111.83235
"33774",33.4275,-112.12678
"33775",33.43954,-111.887
"33776",33.44054,-112.33007
"33777",33.45657,-112.47051
"33778",33.47304,-112.15909
"33779",33.48641,-112.05586
"33780",33.49629,-112.21118
"33781",33.51624,-112.23135
"33782",33.54346,-112.09126
"33783",33.55949,-112.12714
"33784",33.56114,-112.14188
"33785",33.58886,-112.1424
"33786",33.62868,-112.35254
"33787",33.67637,-112.12909
"33788",33.35844,-111.74459
"33789",33.39912,-112.12973
"33790",33.44,-111.88744
"33791",33.45315,-112.40145
"33792",33.4867,-112.20708
"33793",33.55949,-112.12714
"33794",33.5819,-111.66218
"33795",33.61275,-111.67928
"33796",33.6289,-111.86824
"33797",33.21236,-111.76235
"33798",33.2266,-111.72909
"33799",33.25322,-111.81395
"33800",33.34114,-111.7843
"33801",33.38417,-111.83231
"33802",33.38759,-111.73107
"33803",33.39529,-112.53383
"33804",33.41946,-111.67424
"33805",33.4289,-112.51658
"33806",33.43996,-111.92809
"33807",33.4441,-111.91371
"33808",33.45315,-111.93611
"33809",33.4582,-111.90078
"33810",33.47207,-111.90721
"33811",33.47335,-112.03866
"33812",33.51904,-112.32942
"33813",33.55924,-111.9562
"33814",33.5848,-111.96917
"33815",33.59446,-112.30309
"33816",33.60449,-111.95124
"33817",33.63199,-112.21253
"33818",33.7059,-112.19347
"33819",33.343,-111.7311
"33820",33.42617,-111.88269
"33821",33.44418,-111.95116
"33822",33.5341,-111.98344
"33823",33.30496,-111.93419
"33824",33.32736,-111.95135
"33825",33.34451,-111.81119
"33826",33.35832,-111.64148
"33827",33.37024,-111.64357
"33828",33.38759,-111.73107
"33829",33.42086,-112.23051
"33830",33.43171,-111.80956
"33831",33.44328,-111.78305
"33832",33.44578,-112.00935
"33833",33.4582,-111.90078
"33834",33.5734,-112.07408
"33835",33.58405,-112.05849
"33836",33.60488,-111.69708
"33837",33.61542,-111.70191
"33838",33.66221,-111.98832
"33839",33.67659,-112.05727
"33840",33.32692,-111.85059
"33841",33.35844,-111.74459
"33842",33.39373,-112.33784
"33843",33.41226,-112.24595
"33844",33.5819,-111.66218
"33845",33.61863,-112.07346
"33846",33.36634,-111.91861
"33847",33.4194,-111.87836
"33848",33.43954,-111.887
"33849",33.45922,-111.74871
"33850",33.54669,-112.15859
"33851",33.5909,-112.17379
"33852",33.66221,-112.19357
"33853",33.3277,-111.69815
"33854",33.38854,-111.78039
"33855",33.53433,-112.16319
"33856",33.26872,-111.84886
"33857",33.28877,-111.82981
"33858",33.29924,-111.83003
"33859",33.32651,-112.00363
"33860",33.42045,-111.95716
"33861",33.47137,-112.31538
"33862",33.4867,-112.20708
"33863",33.53143,-112.24301
"33864",33.60285,-112.15898
"33865",33.64398,-112.45678
"33866",33.68908,-112.21221
"33867",33.24145,-111.73028
"33868",33.32849,-111.76329
"33869",33.4842,-112.25117
"33870",33.51904,-112.32942
"33871",33.60285,-112.15898
"33872",33.23869,-111.85136
"33873",33.26865,-111.70959
"33874",33.34114,-111.7843
"33875",33.37428,-111.70938
"33876",33.60341,-112.21146
"33877",33.30053,-111.98886
"33878",33.35352,-111.80102
"33879",33.37428,-111.70938
"33880",33.61695,-112.35193
"33881",33.21782,-111.89249
"33882",33.2531,-111.88173
"33883",33.29195,-111.94788
"33884",33.31509,-111.74727
"33885",33.32849,-111.76329
"33886",33.35832,-111.64148
"33887",33.39998,-111.7102
"33888",33.42752,-112.23366
"33889",33.43493,-112.34376
"33890",33.44328,-111.78305
"33891",33.50386,-111.89931
"33892",33.50632,-112.10436
"33893",33.5609,-112.24613
"33894",33.5738,-112.17583
"33895",33.59131,-112.2249
"33896",33.61641,-112.24696
"33897",33.63253,-112.00484
"33898",33.63484,-112.1573
"33899",33.66294,-112.2987
"33900",33.36035,-111.6107
"33901",33.39373,-112.33784
"33902",33.42359,-112.29389
"33903",33.43248,-111.79553
"33904",33.44813,-111.95119
"33905",33.50585,-112.12645
"33906",33.5468,-112.07211
"33907",33.5749,-112.21617
"33908",33.59131,-112.2249
"33909",33.61624,-112.0576
"33910",33.63484,-112.1573
"33911",33.21089,-111.74381
"33912",33.25644,-111.67797
"33913",33.31169,-111.79911
"33914",33.35585,-111.86548
"33915",33.36512,-111.93836
"33916",33.38239,-111.88128
"33917",33.39926,-112.03278
"33918",33.43954,-111.887
"33919",33.44008,-111.88892
"33920",33.47137,-112.31538
"33921",33.4738,-112.24624
"33922",33.49629,-112.21118
"33923",33.54566,-112.14352
"33924",33.56114,-112.14188
"33925",33.60122,-112.3854
"33926",33.68961,-111.9889
"33927",33.35844,-111.74459
"33928",33.37216,-111.7483
"33929",33.39592,-112.17245
"33930",33.44,-111.88744
"33931",33.4408,-111.87304
"33932",33.56105,-112.16005
"33933",33.22613,-111.81242
"33934",33.2874,-111.81321
"33935",33.29912,-111.81842
"33936",33.30851,-112.02904
"33937",33.35754,-111.73002
"33938",33.36796,-111.70245
"33939",33.38417,-111.83231
"33940",33.42617,-111.88269
"33941",33.44305,-111.84803
"33942",33.51624,-112.23135
"33943",33.60488,-111.69708
"33944",33.61542,-111.70191
"33945",33.66395,-112.16094
"33946",33.35821,-111.71328
"33947",33.53143,-112.24301
"33948",33.61275,-111.67928
"33949",33.23869,-111.85136
"33950",33.29924,-111.83003
"33951",33.33282,-111.70867
"33952",33.35352,-111.80102
"33953",33.36768,-112.16163
"33954",33.38264,-111.95141
"33955",33.39912,-112.12973
"33956",33.41433,-111.93925
"33957",33.4275,-112.12678
"33958",33.4356,-112.08181
"33959",33.47078,-112.07841
"33960",33.56074,-111.9702
"33961",33.5847,-112.16143
"33962",33.58932,-112.16027
"33963",33.59063,-112.12913
"33964",33.60285,-112.14218
"33965",33.6041,-111.91753
"33966",33.61343,-112.19662
"33967",33.62868,-112.35254
"33968",33.6616,-112.1778
"33969",33.343,-111.7311
"33970",33.35748,-111.97373
"33971",33.5341,-111.98344
"33972",33.58992,-112.02154
"33973",33.60449,-111.95124
"33974",33.63571,-112.19228
"33975",33.28464,-111.74667
"33976",33.3003,-111.80197
"33977",33.31509,-111.74727
"33978",33.32758,-111.77852
"33979",33.36934,-111.59739
"33980",33.39529,-112.53383
"33981",33.4315,-112.05189
"33982",33.51671,-112.11161
"33983",33.57529,-111.84804
"33984",33.58964,-111.865
"33985",33.61275,-111.67928
"33986",33.61847,-112.00475
"33987",33.63253,-112.00484
"33988",33.66221,-112.19357
"33989",33.74588,-112.44977
"33990",33.29624,-111.59308
"33991",33.33034,-111.73371
"33992",33.36934,-111.59739
"33993",33.46832,-112.33368
"33994",33.5468,-112.07211
"33995",33.61847,-112.00475
"33996",33.64788,-112.00901
"33997",33.66395,-112.16094
"33998",33.21782,-111.89249
"33999",33.32928,-111.81522
"34000",33.35716,-111.66038
"34001",33.36993,-111.95436
"34002",33.3724,-111.78099
"34003",33.38239,-111.66182
"34004",33.40109,-112.21196
"34005",33.41666,-111.83235
"34006",33.42717,-111.83004
"34007",33.43009,-111.77434
"34008",33.44,-111.88744
"34009",33.44328,-111.78305
"34010",33.44511,-111.7609
"34011",33.49808,-112.40301
"34012",33.53143,-112.24301
"34013",33.56098,-112.07592
"34014",33.5616,-112.19264
"34015",33.63238,-112.12288
"34016",33.64507,-112.1291
"34017",33.65905,-112.30791
"34018",33.67313,-112.0749
"34019",33.68894,-112.22941
"34020",33.36144,-111.75857
"34021",33.3845,-112.21293
"34022",33.40109,-112.21196
"34023",33.42752,-112.23366
"34024",33.43248,-111.79553
"34025",33.44002,-111.88615
"34026",33.44336,-111.83097
"34027",33.44779,-111.94755
"34028",33.46931,-111.6945
"34029",33.50386,-111.89931
"34030",33.53265,-111.90012
"34031",33.5749,-112.21617
"34032",33.61624,-112.0576
"34033",33.63306,-111.94998
"34034",33.2848,-111.71053
"34035",33.34164,-111.8012
"34036",33.37441,-111.86663
"34037",33.42617,-111.88269
"34038",33.47304,-112.15909
"34039",33.4844,-112.18108
"34040",33.502,-112.24807
"34041",33.52243,-112.34331
"34042",33.5847,-112.16143
"34043",33.60285,-112.15898
